user_id,recency_days,order_count,total_spent,r_score,f_score,m_score,rfm_label
U004160,22.0,4.0,45460.54,4.0,4.0,5.0,高价值用户
U004161,157.0,1.0,3295.34,1.0,1.0,2.0,流失风险用户
U004162,7.0,6.0,9571.460000000001,5.0,5.0,4.0,高价值用户
U004163,106.0,1.0,1245.77,1.0,1.0,1.0,流失风险用户
U004164,4.0,5.0,8611.550000000001,5.0,5.0,4.0,高价值用户
U004165,0.0,5.0,39726.16,5.0,5.0,5.0,高价值用户
U004166,43.0,2.0,3390.22,3.0,2.0,2.0,一般用户
U004167,9.0,4.0,5867.32,5.0,4.0,3.0,潜力用户
U004168,41.0,3.0,5445.72,3.0,3.0,3.0,潜力用户
U004169,9.0,2.0,8444.59,5.0,2.0,4.0,一般用户
U004170,29.0,3.0,16766.19,4.0,3.0,5.0,潜力用户
U004171,58.0,3.0,10236.73,2.0,3.0,4.0,一般用户
U004172,5.0,3.0,2612.1899999999996,5.0,3.0,2.0,潜力用户
U004173,93.0,3.0,3596.79,2.0,3.0,2.0,一般用户
U004174,20.0,4.0,8348.54,4.0,4.0,4.0,高价值用户
U004175,18.0,5.0,28491.449999999997,4.0,5.0,5.0,高价值用户
U004176,76.0,5.0,50526.29,2.0,5.0,5.0,一般用户
U004177,59.0,3.0,2723.3599999999997,2.0,3.0,2.0,一般用户
U004178,41.0,2.0,26032.550000000003,3.0,2.0,5.0,一般用户
U004179,20.0,4.0,25353.68,4.0,4.0,5.0,高价值用户
U004180,25.0,3.0,5159.04,4.0,3.0,3.0,潜力用户
U004181,7.0,4.0,7529.59,5.0,4.0,3.0,潜力用户
U004182,9.0,3.0,37211.9,5.0,3.0,5.0,潜力用户
U004183,41.0,2.0,3291.46,3.0,2.0,2.0,一般用户
U004184,80.0,5.0,34674.15,2.0,5.0,5.0,一般用户
U004185,64.0,3.0,3774.0200000000004,2.0,3.0,2.0,一般用户
U004186,90.0,2.0,5660.04,2.0,2.0,3.0,流失风险用户
U004187,57.0,8.0,55590.07,2.0,5.0,5.0,一般用户
U004188,6.0,6.0,13694.71,5.0,5.0,4.0,高价值用户
U004189,33.0,2.0,8970.16,3.0,2.0,4.0,一般用户
U004190,21.0,1.0,2707.34,4.0,1.0,2.0,一般用户
U004191,49.0,1.0,3528.81,3.0,1.0,2.0,一般用户
U004192,68.0,3.0,4159.110000000001,2.0,3.0,2.0,一般用户
U004193,78.0,3.0,2374.0,2.0,3.0,2.0,一般用户
U004194,13.0,5.0,22934.91,5.0,5.0,5.0,高价值用户
U004195,2.0,2.0,3636.03,5.0,2.0,2.0,一般用户
U004196,105.0,2.0,4173.34,1.0,2.0,2.0,流失风险用户
U004197,127.0,2.0,19513.550000000003,1.0,2.0,5.0,流失风险用户
U004198,51.0,5.0,6015.92,3.0,5.0,3.0,潜力用户
U004199,8.0,6.0,32276.99,5.0,5.0,5.0,高价值用户
U004200,83.0,3.0,3091.42,2.0,3.0,2.0,一般用户
U004201,65.0,1.0,2007.09,2.0,1.0,2.0,流失风险用户
U004202,101.0,3.0,16456.13,1.0,3.0,5.0,一般用户
U004203,77.0,1.0,1248.23,2.0,1.0,1.0,流失风险用户
U004204,7.0,2.0,1208.1100000000001,5.0,2.0,1.0,一般用户
U004205,141.0,2.0,3593.56,1.0,2.0,2.0,流失风险用户
U004206,28.0,4.0,21637.05,4.0,4.0,5.0,高价值用户
U004207,52.0,4.0,13268.310000000001,3.0,4.0,4.0,潜力用户
U004208,40.0,3.0,581.83,3.0,3.0,1.0,潜力用户
U004209,48.0,4.0,10071.25,3.0,4.0,4.0,潜力用户
U004210,37.0,4.0,11727.89,3.0,4.0,4.0,潜力用户
U004211,131.0,1.0,23303.87,1.0,1.0,5.0,流失风险用户
U004212,17.0,7.0,11464.69,4.0,5.0,4.0,高价值用户
U004213,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004214,57.0,4.0,13345.170000000002,2.0,4.0,4.0,一般用户
U004215,133.0,3.0,2402.52,1.0,3.0,2.0,一般用户
U004216,55.0,4.0,2685.39,3.0,4.0,2.0,潜力用户
U004217,154.0,2.0,2440.81,1.0,2.0,2.0,流失风险用户
U004218,13.0,3.0,3587.7799999999997,5.0,3.0,2.0,潜力用户
U004219,57.0,3.0,6847.200000000001,2.0,3.0,3.0,一般用户
U004220,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004221,70.0,1.0,1371.91,2.0,1.0,1.0,流失风险用户
U004222,56.0,1.0,14028.21,2.0,1.0,4.0,流失风险用户
U004223,19.0,4.0,9623.45,4.0,4.0,4.0,高价值用户
U004224,0.0,3.0,5217.92,5.0,3.0,3.0,潜力用户
U004225,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004226,11.0,4.0,13700.6,5.0,4.0,4.0,高价值用户
U004227,25.0,1.0,1335.94,4.0,1.0,1.0,一般用户
U004228,75.0,4.0,2874.2599999999998,2.0,4.0,2.0,一般用户
U004229,38.0,1.0,1165.02,3.0,1.0,1.0,一般用户
U004230,4.0,3.0,4960.7699999999995,5.0,3.0,3.0,潜力用户
U004231,152.0,1.0,436.86,1.0,1.0,1.0,流失风险用户
U004232,11.0,2.0,9897.33,5.0,2.0,4.0,一般用户
U004233,9.0,5.0,4847.37,5.0,5.0,3.0,潜力用户
U004234,89.0,2.0,4714.4,2.0,2.0,3.0,流失风险用户
U004235,7.0,1.0,934.26,5.0,1.0,1.0,一般用户
U004236,31.0,2.0,1831.06,3.0,2.0,2.0,一般用户
U004237,61.0,3.0,3850.42,2.0,3.0,2.0,一般用户
U004238,20.0,2.0,1440.43,4.0,2.0,1.0,一般用户
U004239,36.0,3.0,2123.88,3.0,3.0,2.0,潜力用户
U004240,32.0,3.0,26506.699999999997,3.0,3.0,5.0,潜力用户
U004241,41.0,2.0,2651.43,3.0,2.0,2.0,一般用户
U004242,126.0,2.0,1121.95,1.0,2.0,1.0,流失风险用户
U004243,20.0,2.0,3259.3500000000004,4.0,2.0,2.0,一般用户
U004244,9.0,5.0,5774.65,5.0,5.0,3.0,潜力用户
U004245,154.0,2.0,6381.879999999999,1.0,2.0,3.0,流失风险用户
U004246,8.0,4.0,22631.31,5.0,4.0,5.0,高价值用户
U004247,26.0,7.0,45569.549999999996,4.0,5.0,5.0,高价值用户
U004248,47.0,4.0,2847.41,3.0,4.0,2.0,潜力用户
U004249,22.0,3.0,18145.12,4.0,3.0,5.0,潜力用户
U004250,7.0,6.0,15647.81,5.0,5.0,5.0,高价值用户
U004251,57.0,4.0,12591.7,2.0,4.0,4.0,一般用户
U004252,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004253,15.0,2.0,2724.63,4.0,2.0,2.0,一般用户
U004254,37.0,4.0,7912.33,3.0,4.0,4.0,潜力用户
U004255,102.0,3.0,13981.73,1.0,3.0,4.0,一般用户
U004256,66.0,2.0,17236.05,2.0,2.0,5.0,流失风险用户
U004257,104.0,3.0,22159.29,1.0,3.0,5.0,一般用户
U004258,7.0,4.0,3161.6,5.0,4.0,2.0,潜力用户
U004259,175.0,1.0,687.69,1.0,1.0,1.0,流失风险用户
U004260,20.0,3.0,32054.690000000002,4.0,3.0,5.0,潜力用户
U004261,4.0,3.0,6415.26,5.0,3.0,3.0,潜力用户
U004262,63.0,1.0,30695.73,2.0,1.0,5.0,流失风险用户
U004263,62.0,4.0,9509.6,2.0,4.0,4.0,一般用户
U004264,17.0,1.0,102.14,4.0,1.0,1.0,一般用户
U004265,9.0,6.0,52603.66,5.0,5.0,5.0,高价值用户
U004266,68.0,2.0,11512.45,2.0,2.0,4.0,流失风险用户
U004267,78.0,4.0,5027.08,2.0,4.0,3.0,一般用户
U004268,22.0,9.0,29182.02,4.0,5.0,5.0,高价值用户
U004269,98.0,1.0,261.48,2.0,1.0,1.0,流失风险用户
U004270,23.0,4.0,7940.96,4.0,4.0,4.0,高价值用户
U004271,91.0,3.0,11384.109999999999,2.0,3.0,4.0,一般用户
U004272,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004273,10.0,5.0,11177.81,5.0,5.0,4.0,高价值用户
U004274,26.0,6.0,8552.220000000001,4.0,5.0,4.0,高价值用户
U004275,20.0,6.0,13581.1,4.0,5.0,4.0,高价值用户
U004276,3.0,7.0,10550.2,5.0,5.0,4.0,高价值用户
U004277,25.0,2.0,14567.68,4.0,2.0,4.0,一般用户
U004278,50.0,2.0,14016.529999999999,3.0,2.0,4.0,一般用户
U004279,14.0,3.0,4415.360000000001,4.0,3.0,3.0,潜力用户
U004280,70.0,3.0,8114.68,2.0,3.0,4.0,一般用户
U004281,54.0,3.0,2917.66,3.0,3.0,2.0,潜力用户
U004282,122.0,2.0,13880.55,1.0,2.0,4.0,流失风险用户
U004283,9.0,6.0,23716.98,5.0,5.0,5.0,高价值用户
U004284,21.0,2.0,10412.4,4.0,2.0,4.0,一般用户
U004285,30.0,6.0,13636.119999999999,4.0,5.0,4.0,高价值用户
U004286,69.0,3.0,3055.9300000000003,2.0,3.0,2.0,一般用户
U004287,21.0,3.0,5328.24,4.0,3.0,3.0,潜力用户
U004288,21.0,2.0,2989.48,4.0,2.0,2.0,一般用户
U004289,105.0,3.0,5525.9400000000005,1.0,3.0,3.0,一般用户
U004290,87.0,4.0,13646.019999999999,2.0,4.0,4.0,一般用户
U004291,154.0,2.0,8744.15,1.0,2.0,4.0,流失风险用户
U004292,53.0,2.0,6151.77,3.0,2.0,3.0,一般用户
U004293,31.0,4.0,38750.43000000001,3.0,4.0,5.0,潜力用户
U004294,8.0,6.0,28484.26,5.0,5.0,5.0,高价值用户
U004295,25.0,4.0,4847.33,4.0,4.0,3.0,潜力用户
U004296,26.0,4.0,4726.72,4.0,4.0,3.0,潜力用户
U004297,9.0,5.0,11571.49,5.0,5.0,4.0,高价值用户
U004298,70.0,4.0,1639.01,2.0,4.0,1.0,一般用户
U004299,150.0,1.0,231.38,1.0,1.0,1.0,流失风险用户
U004300,14.0,3.0,8929.39,4.0,3.0,4.0,潜力用户
U004301,168.0,1.0,758.0,1.0,1.0,1.0,流失风险用户
U004302,18.0,4.0,7841.74,4.0,4.0,4.0,高价值用户
U004303,119.0,3.0,6390.29,1.0,3.0,3.0,一般用户
U004304,155.0,1.0,1761.91,1.0,1.0,1.0,流失风险用户
U004305,68.0,2.0,1868.75,2.0,2.0,2.0,流失风险用户
U004306,84.0,3.0,5675.56,2.0,3.0,3.0,一般用户
U004307,79.0,2.0,2180.52,2.0,2.0,2.0,流失风险用户
U004308,4.0,1.0,1789.96,5.0,1.0,2.0,一般用户
U004309,145.0,3.0,3329.25,1.0,3.0,2.0,一般用户
U004310,15.0,3.0,20124.789999999997,4.0,3.0,5.0,潜力用户
U004311,61.0,2.0,3309.51,2.0,2.0,2.0,流失风险用户
U004312,17.0,2.0,4476.4,4.0,2.0,3.0,一般用户
U004313,1.0,6.0,8151.63,5.0,5.0,4.0,高价值用户
U004314,81.0,1.0,1599.63,2.0,1.0,1.0,流失风险用户
U004315,28.0,5.0,9121.0,4.0,5.0,4.0,高价值用户
U004316,138.0,2.0,25883.54,1.0,2.0,5.0,流失风险用户
U004317,34.0,4.0,1801.09,3.0,4.0,2.0,潜力用户
U004318,20.0,2.0,307.57,4.0,2.0,1.0,一般用户
U004319,25.0,3.0,15612.970000000001,4.0,3.0,5.0,潜力用户
U004320,17.0,5.0,23233.92,4.0,5.0,5.0,高价值用户
U004321,46.0,7.0,8800.98,3.0,5.0,4.0,潜力用户
U004322,45.0,3.0,3244.5099999999998,3.0,3.0,2.0,潜力用户
U004323,67.0,2.0,3964.1400000000003,2.0,2.0,2.0,流失风险用户
U004324,82.0,1.0,276.81,2.0,1.0,1.0,流失风险用户
U004325,19.0,3.0,3554.49,4.0,3.0,2.0,潜力用户
U004326,120.0,2.0,2546.7200000000003,1.0,2.0,2.0,流失风险用户
U004327,42.0,4.0,5379.58,3.0,4.0,3.0,潜力用户
U004328,36.0,3.0,16101.08,3.0,3.0,5.0,潜力用户
U004329,49.0,3.0,32411.91,3.0,3.0,5.0,潜力用户
U004330,146.0,2.0,3801.9,1.0,2.0,2.0,流失风险用户
U004331,71.0,4.0,14875.87,2.0,4.0,4.0,一般用户
U004332,28.0,6.0,34734.5,4.0,5.0,5.0,高价值用户
U004333,16.0,2.0,3920.1,4.0,2.0,2.0,一般用户
U004334,51.0,3.0,4538.41,3.0,3.0,3.0,潜力用户
U004335,6.0,4.0,24003.75,5.0,4.0,5.0,高价值用户
U004336,69.0,1.0,1928.57,2.0,1.0,2.0,流失风险用户
U004337,30.0,3.0,37954.73,4.0,3.0,5.0,潜力用户
U004338,28.0,4.0,15065.48,4.0,4.0,4.0,高价值用户
U004339,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004340,50.0,3.0,13238.41,3.0,3.0,4.0,潜力用户
U004341,22.0,3.0,7191.700000000001,4.0,3.0,3.0,潜力用户
U004342,60.0,3.0,6106.450000000001,2.0,3.0,3.0,一般用户
U004343,1.0,6.0,9940.59,5.0,5.0,4.0,高价值用户
U004344,12.0,8.0,20750.579999999998,5.0,5.0,5.0,高价值用户
U004345,157.0,2.0,3200.84,1.0,2.0,2.0,流失风险用户
U004346,92.0,1.0,76.84,2.0,1.0,1.0,流失风险用户
U004347,78.0,3.0,6328.400000000001,2.0,3.0,3.0,一般用户
U004348,58.0,2.0,15799.140000000001,2.0,2.0,5.0,流失风险用户
U004349,64.0,5.0,8138.9800000000005,2.0,5.0,4.0,一般用户
U004350,118.0,2.0,2588.44,1.0,2.0,2.0,流失风险用户
U004351,91.0,2.0,692.38,2.0,2.0,1.0,流失风险用户
U004352,75.0,4.0,9952.109999999999,2.0,4.0,4.0,一般用户
U004353,54.0,2.0,6086.62,3.0,2.0,3.0,一般用户
U004354,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004355,41.0,2.0,5082.639999999999,3.0,2.0,3.0,一般用户
U004356,3.0,3.0,2451.6,5.0,3.0,2.0,潜力用户
U004357,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004358,1.0,3.0,10226.839999999998,5.0,3.0,4.0,潜力用户
U004359,48.0,4.0,28764.51,3.0,4.0,5.0,潜力用户
U004360,135.0,1.0,62.76,1.0,1.0,1.0,流失风险用户
U004361,24.0,4.0,13397.09,4.0,4.0,4.0,高价值用户
U004362,43.0,4.0,26350.999999999996,3.0,4.0,5.0,潜力用户
U004363,81.0,3.0,9120.14,2.0,3.0,4.0,一般用户
U004364,93.0,2.0,2570.86,2.0,2.0,2.0,流失风险用户
U004365,31.0,3.0,4545.05,3.0,3.0,3.0,潜力用户
U004366,83.0,1.0,26213.99,2.0,1.0,5.0,流失风险用户
U004367,92.0,4.0,16622.1,2.0,4.0,5.0,一般用户
U004368,5.0,4.0,5135.32,5.0,4.0,3.0,潜力用户
U004369,81.0,2.0,17908.59,2.0,2.0,5.0,流失风险用户
U004370,57.0,3.0,3336.1,2.0,3.0,2.0,一般用户
U004371,10.0,2.0,3307.77,5.0,2.0,2.0,一般用户
U004372,0.0,2.0,1563.06,5.0,2.0,1.0,一般用户
U004373,18.0,4.0,7050.2,4.0,4.0,3.0,潜力用户
U004374,45.0,4.0,17382.18,3.0,4.0,5.0,潜力用户
U004375,78.0,3.0,24820.010000000002,2.0,3.0,5.0,一般用户
U004376,17.0,4.0,8106.3099999999995,4.0,4.0,4.0,高价值用户
U004377,125.0,1.0,2119.69,1.0,1.0,2.0,流失风险用户
U004378,7.0,5.0,7119.389999999999,5.0,5.0,3.0,潜力用户
U004379,48.0,5.0,25900.79,3.0,5.0,5.0,潜力用户
U004380,112.0,3.0,21287.2,1.0,3.0,5.0,一般用户
U004381,118.0,2.0,1355.32,1.0,2.0,1.0,流失风险用户
U004382,134.0,2.0,2415.71,1.0,2.0,2.0,流失风险用户
U004383,104.0,2.0,6035.11,1.0,2.0,3.0,流失风险用户
U004384,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004385,14.0,6.0,11761.9,4.0,5.0,4.0,高价值用户
U004386,10.0,1.0,1049.75,5.0,1.0,1.0,一般用户
U004387,177.0,1.0,1790.46,1.0,1.0,2.0,流失风险用户
U004388,5.0,2.0,1583.6299999999999,5.0,2.0,1.0,一般用户
U004389,40.0,1.0,158.24,3.0,1.0,1.0,一般用户
U004390,178.0,1.0,664.37,1.0,1.0,1.0,流失风险用户
U004391,2.0,2.0,4375.01,5.0,2.0,3.0,一般用户
U004392,46.0,4.0,3197.15,3.0,4.0,2.0,潜力用户
U004393,174.0,1.0,248.47,1.0,1.0,1.0,流失风险用户
U004394,9.0,5.0,14702.16,5.0,5.0,4.0,高价值用户
U004395,2.0,5.0,18662.989999999998,5.0,5.0,5.0,高价值用户
U004396,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004397,57.0,5.0,7279.25,2.0,5.0,3.0,一般用户
U004398,66.0,5.0,9525.82,2.0,5.0,4.0,一般用户
U004399,60.0,1.0,2257.97,2.0,1.0,2.0,流失风险用户
U004400,20.0,3.0,1425.1399999999999,4.0,3.0,1.0,潜力用户
U004401,101.0,2.0,379.8,1.0,2.0,1.0,流失风险用户
U004402,41.0,2.0,476.52,3.0,2.0,1.0,一般用户
U004403,7.0,5.0,5599.8,5.0,5.0,3.0,潜力用户
U004404,12.0,3.0,1708.6799999999998,5.0,3.0,1.0,潜力用户
U004405,5.0,2.0,3994.76,5.0,2.0,2.0,一般用户
U004406,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004407,56.0,3.0,5532.65,2.0,3.0,3.0,一般用户
U004408,4.0,1.0,88.5,5.0,1.0,1.0,一般用户
U004409,32.0,2.0,4932.96,3.0,2.0,3.0,一般用户
U004410,26.0,3.0,5372.0199999999995,4.0,3.0,3.0,潜力用户
U004411,5.0,2.0,4976.92,5.0,2.0,3.0,一般用户
U004412,142.0,2.0,3946.84,1.0,2.0,2.0,流失风险用户
U004413,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004414,8.0,8.0,59453.310000000005,5.0,5.0,5.0,高价值用户
U004415,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004416,57.0,3.0,3055.11,2.0,3.0,2.0,一般用户
U004417,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004418,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004419,50.0,5.0,7039.96,3.0,5.0,3.0,潜力用户
U004420,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004421,5.0,4.0,8496.84,5.0,4.0,4.0,高价值用户
U004422,2.0,6.0,11819.68,5.0,5.0,4.0,高价值用户
U004423,58.0,6.0,17947.21,2.0,5.0,5.0,一般用户
U004424,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004425,82.0,4.0,8795.94,2.0,4.0,4.0,一般用户
U004426,23.0,4.0,3483.8399999999997,4.0,4.0,2.0,潜力用户
U004427,9.0,4.0,6423.06,5.0,4.0,3.0,潜力用户
U004428,29.0,3.0,2883.77,4.0,3.0,2.0,潜力用户
U004429,25.0,5.0,18413.97,4.0,5.0,5.0,高价值用户
U004430,27.0,4.0,6983.45,4.0,4.0,3.0,潜力用户
U004431,1.0,5.0,10006.880000000001,5.0,5.0,4.0,高价值用户
U004432,14.0,3.0,10824.53,4.0,3.0,4.0,潜力用户
U004433,26.0,1.0,1378.12,4.0,1.0,1.0,一般用户
U004434,1.0,4.0,7110.71,5.0,4.0,3.0,潜力用户
U004435,13.0,4.0,24266.25,5.0,4.0,5.0,高价值用户
U004436,43.0,3.0,10333.33,3.0,3.0,4.0,潜力用户
U004437,83.0,2.0,19106.030000000002,2.0,2.0,5.0,流失风险用户
U004438,62.0,2.0,3401.66,2.0,2.0,2.0,流失风险用户
U004439,37.0,1.0,2079.85,3.0,1.0,2.0,一般用户
U004440,29.0,3.0,4125.57,4.0,3.0,2.0,潜力用户
U004441,16.0,1.0,475.6,4.0,1.0,1.0,一般用户
U004442,36.0,3.0,3618.88,3.0,3.0,2.0,潜力用户
U004443,34.0,3.0,9977.869999999999,3.0,3.0,4.0,潜力用户
U004444,111.0,1.0,6029.03,1.0,1.0,3.0,流失风险用户
U004445,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004446,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004447,36.0,5.0,7995.24,3.0,5.0,4.0,潜力用户
U004448,39.0,5.0,7989.79,3.0,5.0,4.0,潜力用户
U004449,94.0,3.0,8007.35,2.0,3.0,4.0,一般用户
U004450,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004451,43.0,2.0,3786.17,3.0,2.0,2.0,一般用户
U004452,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004453,16.0,6.0,4853.0199999999995,4.0,5.0,3.0,潜力用户
U004454,4.0,5.0,4453.94,5.0,5.0,3.0,潜力用户
U004455,19.0,3.0,3601.49,4.0,3.0,2.0,潜力用户
U004456,19.0,5.0,15845.78,4.0,5.0,5.0,高价值用户
U004457,10.0,5.0,10500.1,5.0,5.0,4.0,高价值用户
U004458,57.0,2.0,1522.31,2.0,2.0,1.0,流失风险用户
U004459,8.0,6.0,13898.7,5.0,5.0,4.0,高价值用户
U004460,39.0,5.0,9740.460000000001,3.0,5.0,4.0,潜力用户
U004461,59.0,4.0,6019.41,2.0,4.0,3.0,一般用户
U004462,176.0,1.0,127.43,1.0,1.0,1.0,流失风险用户
U004463,61.0,2.0,1852.2199999999998,2.0,2.0,2.0,流失风险用户
U004464,1.0,1.0,310.09,5.0,1.0,1.0,一般用户
U004465,108.0,1.0,1698.97,1.0,1.0,1.0,流失风险用户
U004466,113.0,2.0,2760.11,1.0,2.0,2.0,流失风险用户
U004467,10.0,2.0,431.67,5.0,2.0,1.0,一般用户
U004468,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004469,6.0,3.0,6977.02,5.0,3.0,3.0,潜力用户
U004470,23.0,3.0,18090.97,4.0,3.0,5.0,潜力用户
U004471,133.0,2.0,8005.650000000001,1.0,2.0,4.0,流失风险用户
U004472,12.0,2.0,9668.8,5.0,2.0,4.0,一般用户
U004473,45.0,2.0,418.53,3.0,2.0,1.0,一般用户
U004474,15.0,3.0,5889.97,4.0,3.0,3.0,潜力用户
U004475,113.0,2.0,4809.36,1.0,2.0,3.0,流失风险用户
U004476,19.0,6.0,21316.71,4.0,5.0,5.0,高价值用户
U004477,24.0,3.0,3660.65,4.0,3.0,2.0,潜力用户
U004478,35.0,3.0,2794.73,3.0,3.0,2.0,潜力用户
U004479,111.0,2.0,8029.51,1.0,2.0,4.0,流失风险用户
U004480,50.0,3.0,11133.029999999999,3.0,3.0,4.0,潜力用户
U004481,14.0,6.0,8177.6,4.0,5.0,4.0,高价值用户
U004482,124.0,2.0,13965.35,1.0,2.0,4.0,流失风险用户
U004483,29.0,5.0,4202.99,4.0,5.0,3.0,潜力用户
U004484,66.0,3.0,4078.54,2.0,3.0,2.0,一般用户
U004485,60.0,3.0,4415.4,2.0,3.0,3.0,一般用户
U004486,14.0,4.0,32529.08,4.0,4.0,5.0,高价值用户
U004487,65.0,4.0,4907.14,2.0,4.0,3.0,一般用户
U004488,55.0,3.0,6228.679999999999,3.0,3.0,3.0,潜力用户
U004489,36.0,2.0,3370.6200000000003,3.0,2.0,2.0,一般用户
U004490,118.0,1.0,989.75,1.0,1.0,1.0,流失风险用户
U004491,15.0,6.0,26889.16,4.0,5.0,5.0,高价值用户
U004492,7.0,3.0,6475.38,5.0,3.0,3.0,潜力用户
U004493,158.0,1.0,1481.85,1.0,1.0,1.0,流失风险用户
U004494,29.0,4.0,19192.32,4.0,4.0,5.0,高价值用户
U004495,27.0,6.0,13172.03,4.0,5.0,4.0,高价值用户
U004496,11.0,2.0,5882.610000000001,5.0,2.0,3.0,一般用户
U004497,37.0,6.0,6502.42,3.0,5.0,3.0,潜力用户
U004498,6.0,3.0,16184.02,5.0,3.0,5.0,潜力用户
U004499,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004500,152.0,4.0,21440.55,1.0,4.0,5.0,一般用户
U004501,128.0,2.0,1630.89,1.0,2.0,1.0,流失风险用户
U004502,20.0,5.0,19871.57,4.0,5.0,5.0,高价值用户
U004503,35.0,4.0,4637.96,3.0,4.0,3.0,潜力用户
U004504,12.0,4.0,5664.91,5.0,4.0,3.0,潜力用户
U004505,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004506,1.0,6.0,10644.99,5.0,5.0,4.0,高价值用户
U004507,14.0,4.0,4871.43,4.0,4.0,3.0,潜力用户
U004508,16.0,3.0,29564.980000000003,4.0,3.0,5.0,潜力用户
U004509,149.0,2.0,14450.599999999999,1.0,2.0,4.0,流失风险用户
U004510,58.0,1.0,93.79,2.0,1.0,1.0,流失风险用户
U004511,11.0,5.0,3924.4700000000003,5.0,5.0,2.0,潜力用户
U004512,5.0,3.0,4098.99,5.0,3.0,2.0,潜力用户
U004513,18.0,5.0,13912.14,4.0,5.0,4.0,高价值用户
U004514,61.0,4.0,31105.739999999998,2.0,4.0,5.0,一般用户
U004515,31.0,4.0,7164.950000000001,3.0,4.0,3.0,潜力用户
U004516,80.0,3.0,3446.3,2.0,3.0,2.0,一般用户
U004517,16.0,4.0,2861.49,4.0,4.0,2.0,潜力用户
U004518,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004519,127.0,2.0,1385.22,1.0,2.0,1.0,流失风险用户
U004520,41.0,3.0,5415.85,3.0,3.0,3.0,潜力用户
U004521,5.0,5.0,12905.119999999999,5.0,5.0,4.0,高价值用户
U004522,9.0,7.0,8734.11,5.0,5.0,4.0,高价值用户
U004523,155.0,2.0,2061.6400000000003,1.0,2.0,2.0,流失风险用户
U004524,26.0,2.0,12149.16,4.0,2.0,4.0,一般用户
U004525,34.0,3.0,13047.8,3.0,3.0,4.0,潜力用户
U004526,55.0,3.0,13623.96,3.0,3.0,4.0,潜力用户
U004527,176.0,1.0,1440.5,1.0,1.0,1.0,流失风险用户
U004528,19.0,4.0,5990.8,4.0,4.0,3.0,潜力用户
U004529,157.0,1.0,169.34,1.0,1.0,1.0,流失风险用户
U004530,30.0,2.0,3674.96,4.0,2.0,2.0,一般用户
U004531,37.0,4.0,5565.4800000000005,3.0,4.0,3.0,潜力用户
U004532,122.0,1.0,182.07,1.0,1.0,1.0,流失风险用户
U004533,34.0,5.0,39660.62,3.0,5.0,5.0,潜力用户
U004534,139.0,2.0,3228.25,1.0,2.0,2.0,流失风险用户
U004535,161.0,1.0,2834.25,1.0,1.0,2.0,流失风险用户
U004536,88.0,2.0,6955.47,2.0,2.0,3.0,流失风险用户
U004537,78.0,2.0,9544.37,2.0,2.0,4.0,流失风险用户
U004538,13.0,4.0,8127.45,5.0,4.0,4.0,高价值用户
U004539,25.0,6.0,10501.810000000001,4.0,5.0,4.0,高价值用户
U004540,16.0,7.0,13060.75,4.0,5.0,4.0,高价值用户
U004541,52.0,2.0,5195.02,3.0,2.0,3.0,一般用户
U004542,93.0,2.0,13684.32,2.0,2.0,4.0,流失风险用户
U004543,21.0,1.0,176.52,4.0,1.0,1.0,一般用户
U004544,146.0,1.0,3887.33,1.0,1.0,2.0,流失风险用户
U004545,64.0,2.0,10158.55,2.0,2.0,4.0,流失风险用户
U004546,36.0,2.0,14595.05,3.0,2.0,4.0,一般用户
U004547,4.0,3.0,2534.76,5.0,3.0,2.0,潜力用户
U004548,11.0,4.0,5258.49,5.0,4.0,3.0,潜力用户
U004549,5.0,5.0,18204.17,5.0,5.0,5.0,高价值用户
U004550,19.0,3.0,5350.91,4.0,3.0,3.0,潜力用户
U004551,47.0,3.0,18366.86,3.0,3.0,5.0,潜力用户
U004552,3.0,3.0,35234.54,5.0,3.0,5.0,潜力用户
